author1,title1,joined,centend,centstart,language,number,author0,title0
"siceliotes, john",commentary on hermogenes περὶ ἰδεῶν,"siceliotes, john:commentary on hermogenes περὶ ἰδεῶν",,,,84773,,
john chrysostom,instructions to catechumens,john chrysostom:instructions to catechumens,,,,84776,,
"manasses, constantine",or. fun. in theodoram,"manasses, constantine:or. fun. in theodoram",,,,84777,,
anon.,vita a athanasii athonitae,anon.:vita a athanasii athonitae,,,,84779,,
"chortatsis, georgios",panoria,"chortatsis, georgios:panoria",,,,84781,,
epicharmus,sphinx,epicharmus:sphinx,,,,84783,,
vassilaros (vassilis andrikopoulos),notebooks,vassilaros (vassilis andrikopoulos):notebooks,,,,84784,,
"makrembolites, eumathios",ainigmata,"makrembolites, eumathios:ainigmata",,,,84785,,
psellos,(riddles cited from boissonade 1831),psellos:(riddles cited from boissonade 1831),,,,84786,,
"eugenikos, john",milovanović 1986,"eugenikos, john:milovanović 1986",,,,84787,,
anon.,riddles milanović,anon.:riddles milanović,,,,84788,,
"megalomytes, basil",works,"megalomytes, basil:works",,,,84789,,
eubulus,sphingocarion,eubulus:sphingocarion,,,,84790,,
antiphanes,sappho,antiphanes:sappho,,,,84791,,
"choniates, michael",monody for his brother kyr. nicetas choniates,"choniates, michael:monody for his brother kyr. nicetas choniates",,,,84792,,
chorikios of gaza,in defence of the mimes (or.,chorikios of gaza:in defence of the mimes (or.,,,,84793,,
various,latin anthology,various:latin anthology,,,,84794,,
"geometres, john",paradisus,"geometres, john:paradisus",,,,84795,,
leo the wise,instructions on spiritual government,leo the wise:instructions on spiritual government,,,,84796,,
"choniates, michael",orationes,"choniates, michael:orationes",,,,84797,,
"choniates, nicetas",ep.,"choniates, nicetas:ep.",,,,84798,,
"manasses, constantine",aristandros and kallithea,"manasses, constantine:aristandros and kallithea",,,,84800,,
"prodromos, theodoros",epigram in test. vet.,"prodromos, theodoros:epigram in test. vet.",,,,84801,,
"choniates, michael",schedos,"choniates, michael:schedos",,,,84802,,
eustathius,oratio 7 in patr. mich.,eustathius:oratio 7 in patr. mich.,,,,84803,,
john the rhetor,comm. in hermogenis librum περὶ ἰδεῶν,john the rhetor:comm. in hermogenis librum περὶ ἰδεῶν,,,,84804,,
theodore ii laskaris,satyra in paedagogum,theodore ii laskaris:satyra in paedagogum,,,,84806,,
"makrembolites, eumathios",hysmine and hysminias,"makrembolites, eumathios:hysmine and hysminias",,,,84807,,
rhodanthe and dosikles,ptochodromica,rhodanthe and dosikles:ptochodromica,,,,84808,,
anon.,alliterative morte arthure,anon.:alliterative morte arthure,,,,84809,,
"choniates, michael",ep.,"choniates, michael:ep.",,,,84810,,
"eirenikos, nicholas",quatrains on the betrothal of john doukas and anna,"eirenikos, nicholas:quatrains on the betrothal of john doukas and anna",,,,84812,,
anon.,tale of livistros and rodamne alpha redaction c. 1240-60,anon.:tale of livistros and rodamne alpha redaction c. 1240-60,,,,84813,,
hegisippus,fr.,hegisippus:fr.,,,,84814,,
syncellus,vita cosmae melodi et joannis damascenii,syncellus:vita cosmae melodi et joannis damascenii,,,,84816,,
anon.,vita auxentii,anon.:vita auxentii,,,,84817,,
antiochus monachus strategos,capture of jerusalem,antiochus monachus strategos:capture of jerusalem,,,,84819,,
jacob of sarugon the memory of the departed,on the memory of the departed,jacob of sarug:on the memory of the departed:,,,,84822,,
jacob of sarugon the partaking,on the partaking,jacob of sarug:on the partaking:,,,,84823,,
basil of seleucia,on lazarus,basil of seleucia:on lazarus,,,,84824,,
jacob of sarugon the spectacles of the theatre,on the spectacles of the theatre,jacob of sarug:on the spectacles of the theatre:,,,,84825,,
anon.,on adam,anon.:on adam,,,,84826,,
"balsamon, theodore",pg,"balsamon, theodore:pg",,,,84829,,
anon.,the life of st irene,anon.:the life of st irene,,,,84830,,
"prodromos, theodoros",amarantos,"prodromos, theodoros:amarantos",,,,84831,,
zonaras,pg,zonaras:pg,,,,84832,,
arethas of caesarea,de saltatione,arethas of caesarea:de saltatione,,,,84833,,
ignatios the deacon,poems,ignatios the deacon:poems,,,,84835,,
"komnene, anna",alexiad,"komnene, anna:alexiad",,,,84836,,
"magistros, leo",poem,"magistros, leo:poem",,,,84837,,
"syncellus, elias",poems,"syncellus, elias:poems",,,,84838,,
graf and johnston 2007,funerary gold leaf,graf and johnston 2007:funerary gold leaf,,,,84840,,
lactantius,epitome institutionum divinarum,lactantius:epitome institutionum divinarum,,,,84841,,
sophocles,elektra,sophocles:elektra,,,,84842,,
simonides,poem,simonides:poem,,,,84845,,
"kataskepenos, nicholas",life of cyril phileotes,"kataskepenos, nicholas:life of cyril phileotes",,,,84846,,
neophytos the recluse,pentekontakephalon,neophytos the recluse:pentekontakephalon,,,,84847,,
"continuatus, theophanes",consolatory fable (cupane 1995),"continuatus, theophanes:consolatory fable (cupane 1995)",,,,84848,,
"pisida, george",bellum avaricum,"pisida, george:bellum avaricum",,,,84849,,
"prodromos, theodoros",lament on stephanos skylitzes,"prodromos, theodoros:lament on stephanos skylitzes",,,,84850,,
apa arsenios,pg,apa arsenios:pg,,,,84852,,
mark the monk,on those who think they are justified by works,mark the monk:on those who think they are justified by works,,,,84853,,
rufus,plerophoriai,rufus:plerophoriai,,,,84854,,
john chrysostom,against those who live with virgins (dumortier,john chrysostom:against those who live with virgins (dumortier,,,,84855,,
john chrysostom,de virginitate (grillet and musurillo 1966),john chrysostom:de virginitate (grillet and musurillo 1966),,,,84856,,
john chrysostom,in ep. ad coloss.,john chrysostom:in ep. ad coloss.,,,,84859,,
john chrysostom,in ep. ad cor.,john chrysostom:in ep. ad cor.,,,,84860,,
anon.,the paterikon of the kieven caves monastery (heppell 1989),anon.:the paterikon of the kieven caves monastery (heppell 1989),,,,84864,,
anon.,amorous story of kallimachos and chrysorrhoe,anon.:amorous story of kallimachos and chrysorrhoe,,,,84865,,
anon.,tale of achilles,anon.:tale of achilles,,,,84866,,
anon.,vatican redaction c.,anon.:vatican redaction c.,,,,84867,,
"chortatsis, georgios",erofili,"chortatsis, georgios:erofili",,,,84868,,
"tzetzes, john",theogony,"tzetzes, john:theogony",,,,84869,,
john of damascus,sacraparallela κ4 (migne 1857-66),john of damascus:sacraparallela κ4 (migne 1857-66),,,,84870,,
pseudo-maximus the confessor,florilegium,pseudo-maximus the confessor:florilegium,,,,84871,,
photios,ep.,photios:ep.,,,,84872,,
anon.,dead brother,anon.:dead brother,,,,84875,,
ferdowsi,shahnameh (davis 2006),ferdowsi:shahnameh (davis 2006),,,,84876,,
anon.,christos paschon,anon.:christos paschon,,,,84877,,
christopher of mytilene,poems,christopher of mytilene:poems,,,,84879,,
marcianus graecus,epitaph b,marcianus graecus:epitaph b,,,,84880,,
john x kamateros,on the harm done to us by the latins,john x kamateros:on the harm done to us by the latins,,,,84881,,
"meles, isidore","(epitaph, salaville 1928)","meles, isidore:(epitaph, salaville 1928)",,,,84882,,
vincenzo cornaro,abrahams sacrifice,vincenzo cornaro:abrahams sacrifice,,,,84883,,
gregory of corinth,commentary on hermogenes περῖ δεινότητος,gregory of corinth:commentary on hermogenes περῖ δεινότητος,,,,84884,,
pseudo-hermogenes,περῖ μεθόδου δεινότητος,pseudo-hermogenes:περῖ μεθόδου δεινότητος,,,,84885,,
"tzetzes, john",verses on comedy,"tzetzes, john:verses on comedy",,,,84886,,
petrarch,canzoniere,petrarch:canzoniere,,,,84887,,
historia monachorum in aegypto (anon.),historia monachorum in aegypto (anon.),historia monachorum in aegypto (anon.):historia monachorum in aegypto (anon.),,,,84888,,
basil of caesarea,hom. 13 in baptisma,basil of caesarea:hom. 13 in baptisma,,,,84890,,
anon.,vita brev. theodori syceotae,anon.:vita brev. theodori syceotae,,,,84891,,
"glykas, michael",biblos chronike,"glykas, michael:biblos chronike",,,,84892,,
"manasses, constantine",carmen morale,"manasses, constantine:carmen morale",,,,84893,,
psellos,orationes minores,psellos:orationes minores,,,,84894,,
anon.,ptochodromica,anon.:ptochodromica,,,,84895,,
vincenzo cornaro,erotokritos,vincenzo cornaro:erotokritos,,,,84897,,
anon.,consolatory fable (cupane 1995),anon.:consolatory fable (cupane 1995),,,,84898,,
anon.,florios and platziaflore,anon.:florios and platziaflore,,,,84899,,
anon.,"imberios and margarona, naples redaction","anon.:imberios and margarona, naples redaction",,,,84900,,
dead sea scrolls,4q261,dead sea scrolls:4q261,,,,84903,,
dead sea scrolls,4q263,dead sea scrolls:4q263,,,,84904,,
dead sea scrolls,4q300,dead sea scrolls:4q300,,,,84907,,
dead sea scrolls,4q301,dead sea scrolls:4q301,,,,84908,,
dead sea scrolls,4q264,dead sea scrolls:4q264,,,,84909,,
dead sea scrolls,1q27,dead sea scrolls:1q27,,,,84911,,
dead sea scrolls,4q102,dead sea scrolls:4q102,,,,84916,,
dead sea scrolls,4q103,dead sea scrolls:4q103,,,,84917,,
dead sea scrolls,'2q15,dead sea scrolls:'2q15,,,,84918,,
dead sea scrolls,4q99,dead sea scrolls:4q99,,,,84919,,
dead sea scrolls,4q100,dead sea scrolls:4q100,,,,84920,,
dead sea scrolls,4q101,dead sea scrolls:4q101,,,,84921,,
dead sea scrolls,11q10,dead sea scrolls:11q10,,,,84922,,
dead sea scrolls,4q109,dead sea scrolls:4q109,,,,84923,,
dead sea scrolls,4q110,dead sea scrolls:4q110,,,,84924,,
dead sea scrolls,4q90,dead sea scrolls:4q90,,,,84926,,
dead sea scrolls,4q257,dead sea scrolls:4q257,,,,84929,,
dead sea scrolls,4q401,dead sea scrolls:4q401,,,,84931,,
dead sea scrolls,4q406,dead sea scrolls:4q406,,,,84932,,
dead sea scrolls,11q17,dead sea scrolls:11q17,,,,84933,,
dead sea scrolls,4q421,dead sea scrolls:4q421,,,,84934,,
dead sea scrolls,4q433a,dead sea scrolls:4q433a,,,,84935,,
dead sea scrolls,4q446,dead sea scrolls:4q446,,,,84936,,
dead sea scrolls,4q461,dead sea scrolls:4q461,,,,84937,,
dead sea scrolls,4q298,dead sea scrolls:4q298,,,,84939,,
dead sea scrolls,4q525,dead sea scrolls:4q525,,,,84940,,
dead sea scrolls,4q548,dead sea scrolls:4q548,,,,84942,,
dead sea scrolls,wisdom of solomon,dead sea scrolls:wisdom of solomon,,,,84943,,
dead sea scrolls,1q26,dead sea scrolls:1q26,,,,84945,,
dead sea scrolls,4q424,dead sea scrolls:4q424,,,,84946,,
dead sea scrolls,4q185,dead sea scrolls:4q185,,,,84947,,
dead sea scrolls,4q425,dead sea scrolls:4q425,,,,84949,,
dead sea scrolls,4q184,dead sea scrolls:4q184,,,,84950,,
dead sea scrolls,4q412,dead sea scrolls:4q412,,,,84951,,
dead sea scrolls,4q420,dead sea scrolls:4q420,,,,84952,,
dead sea scrolls,4q415,dead sea scrolls:4q415,,,,84953,,
dead sea scrolls,4q418a,dead sea scrolls:4q418a,,,,84954,,
dead sea scrolls,'2q18,dead sea scrolls:'2q18,,,,84955,,
war scroll,1qm,war scroll:1qm,,,,84960,,
babylonian talmud,mekhilta de-rabbi shimon,babylonian talmud:mekhilta de-rabbi shimon,,,,84964,,
babylonian talmud,bablonian talmud (bavli),babylonian talmud:bablonian talmud (bavli),,,,84967,,
palestinian talmud,ber 1 (2d),palestinian talmud:ber 1 (2d),,,,84969,,
palestinian talmud,ber 8 (12a),palestinian talmud:ber 8 (12a),,,,84970,,
babylonian talmud,bm,babylonian talmud:bm,,,,84971,,
babylonian talmud,mk,babylonian talmud:mk,,,,84974,,
dead sea scrolls,4q513,dead sea scrolls:4q513,,,,84978,,
tosefta,rh,tosefta:rh,,,,84981,,
palestinian talmud,sot 1 (16b),palestinian talmud:sot 1 (16b),,,,84983,,
anon.,sifzdeut,anon.:sifzdeut,,,,84984,,
anon.,tanb 8 (91a),anon.:tanb 8 (91a),,,,84987,,
palestinian talmud,shab 10 (12c),palestinian talmud:shab 10 (12c),,,,84989,,
anon.,midrprov,anon.:midrprov,,,,84993,,
anon.,tgisa,anon.:tgisa,,,,84994,,
anon.,tgonk gen,anon.:tgonk gen,,,,84995,,
dead sea scrolls,4qpnah,dead sea scrolls:4qpnah,,,,84999,,
babylonian talmud,halakhic midrashim,babylonian talmud:halakhic midrashim,,,,85001,,
palestinian talmudbik 3,bik 34 (65b),palestinian talmud:bik 3:4 (65b),,,,85010,,
palestinian talmudsot 7,sot 77 (21b),palestinian talmud:sot 7:7 (21b),,,,85011,,
anon.,"tanh yitro 8 (95a) 304,","anon.:tanh yitro 8 (95a) 304,",,,,85013,,
anon.,"tanb vayashev 8 (91a) 304,","anon.:tanb vayashev 8 (91a) 304,",,,,85014,,
palestinian talmud,dem 2 (23a),palestinian talmud:dem 2 (23a),,,,85026,,
mishnahgit 9,git 91 (s k),mishnah:git 9:1 (s k),,,,85030,,
dead sea scrolls,4q76-81,dead sea scrolls:4q76-81,,,,85032,,
palestinian talmud,"git 9 (50d) 83, 88, 88, 89, 90, 91,","palestinian talmud:git 9 (50d) 83, 88, 88, 89, 90, 91,",,,,85035,,
palestinian talmud,ned 9 (41c),palestinian talmud:ned 9 (41c),,,,85036,,
anon.,(weiss,anon.:(weiss,,,,85037,,
hippolitus,"in canticum, greek paraphrase. (ed richard)","hippolitus:in canticum, greek paraphrase. (ed richard)",,,,85041,,
anon.,tanh beshallah,anon.:tanh beshallah,,,,85043,,
anon.,midrash zuta,anon.:midrash zuta,,,,85044,,
anon.,tgsong,anon.:tgsong,,,,85045,,
hippolitus,"in canticum, armenian fragment","hippolitus:in canticum, armenian fragment",,,,85046,,
palestinian talmudber 4,ber 44 (8b),palestinian talmud:ber 4:4 (8b),,,,85050,,
palestinian talmudhag 2,"hag 21 (77a) 240, 245,","palestinian talmud:hag 2:1 (77a) 240, 245,",,,,85052,,
palestinian talmudaz 1,az 19 (40a),palestinian talmud:az 1:9 (40a),,,,85053,,
palestinian talmudber 9,ber 91 (13c),palestinian talmud:ber 9:1 (13c),,,,85054,,
dead sea scrolls,4q470,dead sea scrolls:4q470,,,,85056,,
palestinian talmuder 1,er 110 (19d),palestinian talmud:er 1:10 (19d),,,,85057,,
palestinian talmudtaan 4,taan 46 (68d),palestinian talmud:taan 4:6 (68d),,,,85058,,
babylonian talmud,az,babylonian talmud:az,,,,85062,,
palestinian talmudaz 2,"az 22 (41a) 633,","palestinian talmud:az 2:2 (41a) 633,",,,,85064,,
anon.,midrgad deut,anon.:midrgad deut,,,,85065,,
mishnahber 4,ber 45 (s k),mishnah:ber 4:5 (s k),,,,85066,,
palestinian talmudber 2,ber 23 (5a),palestinian talmud:ber 2:3 (5a),,,,85067,,
palestinian talmudber 4,ber 45 (8a),palestinian talmud:ber 4:5 (8a),,,,85068,,
palestinian talmudshab 16,shab 161 (15c),palestinian talmud:shab 16:1 (15c),,,,85069,,
mishnah,shev,mishnah:shev,,,,85070,,
palestinian talmudshab 1,shab 13 (3c),palestinian talmud:shab 1:3 (3c),,,,85071,,
babylonian talmud,rh,babylonian talmud:rh,,,,85072,,
palestinian talmud,meg 1 (71d),palestinian talmud:meg 1 (71d),,,,85073,,
dead sea scrolls,4q394,dead sea scrolls:4q394,,,,85075,,
palestinian talmud,ned 6 (39b),palestinian talmud:ned 6 (39b),,,,85077,,
palestinian talmud,"git 5 (46d) 31, 36,","palestinian talmud:git 5 (46d) 31, 36,",,,,85079,,
palestinian talmud,"hag 1 (76c) 36,","palestinian talmud:hag 1 (76c) 36,",,,,85080,,
palestinian talmud,pes 3 (30b),palestinian talmud:pes 3 (30b),,,,85081,,
palestinian talmudned 6,ned 68 (40a),palestinian talmud:ned 6:8 (40a),,,,85082,,
palestinian talmudsan 1,san 12 (19a),palestinian talmud:san 1:2 (19a),,,,85083,,
palestinian talmudsan 10,san 105 (29c),palestinian talmud:san 10:5 (29c),,,,85084,,
palestinian talmudyev 2,yev 24 (3d),palestinian talmud:yev 2:4 (3d),,,,85085,,
hebrew bible,"nehemiah 79, 121, 145a, 154, 188-191, 188, 203,","hebrew bible:nehemiah 79, 121, 145a, 154, 188-191, 188, 203,",,,,85086,,
hebrew bible,1 esdras,hebrew bible:1 esdras,,,,85087,,
hermas,hom. in cant.,hermas:hom. in cant.,,,,85089,,
palestinian talmud,meg 1 (71a),palestinian talmud:meg 1 (71a),,,,85091,,
palestinian talmud,meg 1 (71b),palestinian talmud:meg 1 (71b),,,,85092,,
palestinian talmud,meg 4 (75a),palestinian talmud:meg 4 (75a),,,,85093,,
palestinian talmud,ket 5 (30b-c),palestinian talmud:ket 5 (30b-c),,,,85094,,
mishnah,mk,mishnah:mk,,,,85095,,
chrysostom,hom. in romanos,chrysostom:hom. in romanos,,,,85096,,
gregory of nyssa,hom. in cant.,gregory of nyssa:hom. in cant.,,,,85098,,
palestinian talmudkid 3,kid 39 (64b),palestinian talmud:kid 3:9 (64b),,,,85099,,
palestinian talmudnaz 6,naz 61 (54d),palestinian talmud:naz 6:1 (54d),,,,85100,,
palestinian talmud,"meg 3 (74a) 36,","palestinian talmud:meg 3 (74a) 36,",,,,85101,,
palestinian talmud,pea 1 (15d),palestinian talmud:pea 1 (15d),,,,85102,,
palestinian talmudkid 1,"kid 11 (58c) 68,","palestinian talmud:kid 1:1 (58c) 68,",,,,85105,,
mishnah,rh,mishnah:rh,,,,85106,,
palestinian talmudmeg 2,meg 24 (23b),palestinian talmud:meg 2:4 (23b),,,,85107,,
palestinian talmud,"ber 3 (6c) 112, 118, 126, 129,","palestinian talmud:ber 3 (6c) 112, 118, 126, 129,",,,,85108,,
dead sea scrolls,4q398,dead sea scrolls:4q398,,,,85109,,
palestinian talmud,shev 1 (33b),palestinian talmud:shev 1 (33b),,,,85111,,
palestinian talmud,suk 4 (24b),palestinian talmud:suk 4 (24b),,,,85112,,
palestinian talmud,yom 1 (39a),palestinian talmud:yom 1 (39a),,,,85113,,
palestinian talmud,meg 4 (75d),palestinian talmud:meg 4 (75d),,,,85115,,
babylonian talmud,bk,babylonian talmud:bk,,,,85116,,
palestinian talmud,"shab 1 (3c-d) 11, 12,","palestinian talmud:shab 1 (3c-d) 11, 12,",,,,85119,,
dead sea scrolls,4qflor/4q17,dead sea scrolls:4qflor/4q17,,,,85120,,
palestinian talmudshab 1,shab 17 (3c-d),palestinian talmud:shab 1:7 (3c-d),,,,85122,,
anon.,pesah seder,anon.:pesah seder,,,,85123,,
palestinian talmudyev 1,yev 16 (3b),palestinian talmud:yev 1:6 (3b),,,,85125,,
origen,fragm ex comm in i cor.,origen:fragm ex comm in i cor.,,,,85126,,
palestinian talmud,shab 1 (3c),palestinian talmud:shab 1 (3c),,,,85127,,
mishnah,oh,mishnah:oh,,,,85128,,
palestinian talmudyom 1,yom 11 (38c),palestinian talmud:yom 1:1 (38c),,,,85129,,
anon.,bahodesh,anon.:bahodesh,,,,85130,,
palestinian talmud,pea 1 (16b),palestinian talmud:pea 1 (16b),,,,85131,,
palestinian talmud,pes 6 (33a),palestinian talmud:pes 6 (33a),,,,85132,,
palestinian talmud,shab 19 (17a),palestinian talmud:shab 19 (17a),,,,85133,,
palestinian talmud,az 2 (41d),palestinian talmud:az 2 (41d),,,,85135,,
palestinian talmud,maassh 3 (54a),palestinian talmud:maassh 3 (54a),,,,85136,,
palestinian talmud,shev 8 (38a),palestinian talmud:shev 8 (38a),,,,85137,,
palestinian talmudaz 2,az 22 (40d-41a),palestinian talmud:az 2:2 (40d-41a),,,,85141,,
palestinian talmudmk 3,mk 31 (81d),palestinian talmud:mk 3:1 (81d),,,,85142,,
palestinian talmudber 4,"ber 43 (8a) 275,","palestinian talmud:ber 4:3 (8a) 275,",,,,85143,,
palestinian talmudmk 3,"mk 31 (81c-d) 649,","palestinian talmud:mk 3:1 (81c-d) 649,",,,,85144,,
palestinian talmudtaan 3,taan 312 (67a),palestinian talmud:taan 3:12 (67a),,,,85145,,
palestinian talmud,"ber 3 (6d) 125,","palestinian talmud:ber 3 (6d) 125,",,,,85148,,
palestinian talmud,ber 3 (7a),palestinian talmud:ber 3 (7a),,,,85149,,
palestinian talmud,taan 1 (64c),palestinian talmud:taan 1 (64c),,,,85150,,
palestinian talmud,"yom 8 (44d) 112,","palestinian talmud:yom 8 (44d) 112,",,,,85151,,
dead sea scrolls,4q164,dead sea scrolls:4q164,,,,85152,,
palestinian talmud,"maassh 5 (56c) 33,","palestinian talmud:maassh 5 (56c) 33,",,,,85153,,
palestinian talmud,"san 1 (18d) 33, 47,","palestinian talmud:san 1 (18d) 33, 47,",,,,85154,,
palestinian talmudber 5,ber 53 (9c),palestinian talmud:ber 5:3 (9c),,,,85155,,
palestinian talmudmeg 4,meg 49 (75c),palestinian talmud:meg 4:9 (75c),,,,85156,,
palestinian talmudmaassh 5,maassh 58 (56c),palestinian talmud:maassh 5:8 (56c),,,,85157,,
palestinian talmudsan 1,san 12 (18d),palestinian talmud:san 1:2 (18d),,,,85158,,
anon.,tanh vayikra 2 (1b),anon.:tanh vayikra 2 (1b),,,,85160,,
anon.,tanb vayikra 3 (2a),anon.:tanb vayikra 3 (2a),,,,85161,,
palestinian talmud,ber 1 (3b),palestinian talmud:ber 1 (3b),,,,85162,,
palestinian talmudmsh 2,"msh 24 (53d) 494,","palestinian talmud:msh 2:4 (53d) 494,",,,,85164,,
palestinian talmudyev 8,yev 82 (9b),palestinian talmud:yev 8:2 (9b),,,,85165,,
anon.,tanh toledot,anon.:tanh toledot,,,,85167,,
anon.,midrteh,anon.:midrteh,,,,85168,,
